IL36RN,http://www.proteinatlas.org/images/34542/70588_B_6_8.jpg,epidermal cells: Strong,Epidermis/Dermis
IL1F10,http://www.proteinatlas.org/images/59813/135078_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
IL1F10,http://www.proteinatlas.org/images/59813/135078_B_6_8.jpg,epidermal cells: Moderate,Epidermis
CTSV,http://www.proteinatlas.org/images/17112/37877_B_8_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
CTSV,http://www.proteinatlas.org/images/17112/37877_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
TFAP2A,http://www.proteinatlas.org/images/326/1204_B_7_1.jpg,keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Epidermis
TFAP2A,http://www.proteinatlas.org/images/326/1204_B_6_8.jpg,epidermal cells: Moderate,Epidermis
TFAP2A,http://www.proteinatlas.org/images/28850/62020_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Epidermis
TFAP2A,http://www.proteinatlas.org/images/28850/62020_B_6_8.jpg,epidermal cells: Moderate,Epidermis
TFAP2A,http://www.proteinatlas.org/images/56871/143496_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Strong,Epidermis
TFAP2A,http://www.proteinatlas.org/images/56871/143496_B_6_8.jpg,epidermal cells: Moderate,Epidermis
TRIM29,http://www.proteinatlas.org/images/20053/46556_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Strong,Epidermis
TRIM29,http://www.proteinatlas.org/images/20053/46556_B_5_8.jpg,epidermal cells: Strong,Epidermis
POU2F3,http://www.proteinatlas.org/images/19652/142533_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Moderate,Epidermis
POU2F3,http://www.proteinatlas.org/images/19652/142533_B_5_8.jpg,epidermal cells: Moderate,Epidermis
THBS1,http://www.proteinatlas.org/images/33678/85103_B_8_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
THBS1,http://www.proteinatlas.org/images/33678/85103_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
BCL2L10,http://www.proteinatlas.org/images/42222/91975_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
BCL2L10,http://www.proteinatlas.org/images/42222/91975_B_5_8.jpg,epidermal cells: Negative,Epidermis/Dermis
CLCA2,http://www.proteinatlas.org/images/47192/107657_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Moderate,Epidermis
CLCA2,http://www.proteinatlas.org/images/47192/107657_B_4_8.jpg,epidermal cells: Strong,Epidermis
EMILIN1,http://www.proteinatlas.org/images/2822/8297_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermal
EMILIN1,http://www.proteinatlas.org/images/2822/8297_B_4_8.jpg,epidermal cells: Negative,Dermal
FBN2,http://www.proteinatlas.org/images/12853/30166_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
FBN2,http://www.proteinatlas.org/images/12853/30166_B_5_8.jpg,epidermal cells: Negative,Epidermis
FBN2,http://www.proteinatlas.org/images/26401/57890_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Weak,Epidermis
FBN2,http://www.proteinatlas.org/images/26401/57890_B_6_8.jpg,epidermal cells: Moderate,Epidermis
TMEM132B,http://www.proteinatlas.org/images/35661/74890_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
TMEM132B,http://www.proteinatlas.org/images/35661/74890_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
TMEM132B,http://www.proteinatlas.org/images/35662/74772_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
TMEM132B,http://www.proteinatlas.org/images/35662/74772_B_5_8.jpg,epidermal cells: Weak,Epidermis/Dermis
FBLN5,http://www.proteinatlas.org/images/848/13378_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Dermis
FBLN5,http://www.proteinatlas.org/images/848/13378_B_4_8.jpg,epidermal cells: Negative,Dermis
FBLN5,http://www.proteinatlas.org/images/25843/59409_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Dermis
FBLN5,http://www.proteinatlas.org/images/25843/59409_B_6_8.jpg,epidermal cells: Moderate,Dermis
FBLN5,http://www.proteinatlas.org/images/868/1813_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
DUOXA1,http://www.proteinatlas.org/images/41578/87814_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
DUOXA1,http://www.proteinatlas.org/images/41578/87814_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
MFAP1,http://www.proteinatlas.org/images/42370/94238_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
MFAP1,http://www.proteinatlas.org/images/42370/94238_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
CARD14,http://www.proteinatlas.org/images/22533/51616_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
CARD14,http://www.proteinatlas.org/images/22533/51616_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
CARD14,http://www.proteinatlas.org/images/23388/51635_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Weak,Epidermis/Dermis
CARD14,http://www.proteinatlas.org/images/23388/51635_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
ZNF750,http://www.proteinatlas.org/images/21573/50403_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Weak,Epidermis/Dermis
ZNF750,http://www.proteinatlas.org/images/21573/50403_B_6_8.jpg,epidermal cells: Strong,Epidermis/Dermis
ZNF750,http://www.proteinatlas.org/images/23012/50399_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Moderate,Epidermis/Dermis
ZNF750,http://www.proteinatlas.org/images/23012/50399_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
COL6A1,http://www.proteinatlas.org/images/19142/43804_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
COL6A1,http://www.proteinatlas.org/images/19142/43804_B_6_8.jpg,epidermal cells: Negative,Dermis
COL6A1,http://www.proteinatlas.org/images/29401/63449_B_9_1.jpg,keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
COL6A1,http://www.proteinatlas.org/images/29401/63449_B_5_8.jpg,epidermal cells: Negative,Dermis
COL6A2,http://www.proteinatlas.org/images/7029/18983_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Negative: melanocytes: Weak,Dermis
COL6A2,http://www.proteinatlas.org/images/7029/18983_B_4_8.jpg,epidermal cells: Strong,Dermis
HSPG2,http://www.proteinatlas.org/images/9820/32610_B_4_8.jpg,epidermal cells: Weak,Dermis/DEJ
HSPG2,http://www.proteinatlas.org/images/20718/54360_B_7_1.jpg,fibroblasts: Weak: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Dermis/DEJ
HSPG2,http://www.proteinatlas.org/images/20718/54360_B_6_8.jpg,epidermal cells: Weak,Dermis/DEJ
HSPG2,http://www.proteinatlas.org/images/18892/42113_B_7_1.jpg,fibroblasts: Weak: keratinocytes: Negative: Langerhans: Negative: melanocytes: Weak,Dermis/DEJ
HSPG2,http://www.proteinatlas.org/images/18892/42113_B_6_8.jpg,epidermal cells: Moderate,Dermis/DEJ
CELSR2,http://www.proteinatlas.org/images/13952/32692_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Strong: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis
CELSR2,http://www.proteinatlas.org/images/13952/32692_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
PVRL4,http://www.proteinatlas.org/images/10775/27075_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
PVRL4,http://www.proteinatlas.org/images/10775/27075_B_5_8.jpg,epidermal cells: Moderate,Epidermis
TUFT1,http://www.proteinatlas.org/images/54301/142671_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
TUFT1,http://www.proteinatlas.org/images/54301/142671_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
TUFT1,http://www.proteinatlas.org/images/28112/60671_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Weak,Epidermis/Dermis
TUFT1,http://www.proteinatlas.org/images/28112/60671_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
FLG2,http://www.proteinatlas.org/images/28699/59644_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
FLG2,http://www.proteinatlas.org/images/28699/59644_B_5_8.jpg,epidermal cells: Moderate,Epidermis
S100A7,http://www.proteinatlas.org/images/1453/4350_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis 
S100A7,http://www.proteinatlas.org/images/1453/4350_B_5_8.jpg,epidermal cells: Strong,Epidermis 
S100A7,http://www.proteinatlas.org/images/6997/18562_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Weak: melanocytes: Weak,Epidermis 
S100A7,http://www.proteinatlas.org/images/6997/18562_B_4_8.jpg,epidermal cells: Strong,Epidermis 
S100A7,http://www.proteinatlas.org/images/33766/101284_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Weak,Epidermis 
S100A7,http://www.proteinatlas.org/images/33766/101284_B_4_8.jpg,epidermal cells: Strong,Epidermis 
EFNA3,http://www.proteinatlas.org/images/10494/31026_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
EFNA3,http://www.proteinatlas.org/images/10494/31026_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
FLG,http://www.proteinatlas.org/images/2210/5866_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Epidermis
FLG,http://www.proteinatlas.org/images/2210/5866_B_4_8.jpg,epidermal cells: Moderate,Epidermis
FLG,http://www.proteinatlas.org/images/30188/65054_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Strong: Langerhans: Weak: melanocytes: Moderate,Epidermis
FLG,http://www.proteinatlas.org/images/30188/65054_B_6_8.jpg,epidermal cells: Strong,Epidermis
FLG,http://www.proteinatlas.org/images/30189/65082_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Moderate,Epidermis
FLG,http://www.proteinatlas.org/images/30189/65082_B_6_8.jpg,epidermal cells: Strong,Epidermis
ATP6V1C2,http://www.proteinatlas.org/images/34734/75432_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
ATP6V1C2,http://www.proteinatlas.org/images/34734/75432_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
ATP6V1C2,http://www.proteinatlas.org/images/34735/75438_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
ATP6V1C2,http://www.proteinatlas.org/images/34735/75438_B_5_8.jpg,epidermal cells: Weak,Epidermis/Dermis
COL8A1,http://www.proteinatlas.org/images/53107/121064_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Strong: melanocytes: Negative,Dermis
COL8A1,http://www.proteinatlas.org/images/53107/121064_B_5_8.jpg,epidermal cells: Weak,Dermis
SLC10A6,http://www.proteinatlas.org/images/16662/37499_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
SLC10A6,http://www.proteinatlas.org/images/16662/37499_B_6_8.jpg,epidermal cells: Strong,Epidermis
CXCL14,http://www.proteinatlas.org/images/29996/61933_B_7_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
CXCL14,http://www.proteinatlas.org/images/29996/61933_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
TRIM7,http://www.proteinatlas.org/images/39213/86416_B_8_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis/Dermis
TRIM7,http://www.proteinatlas.org/images/39213/86416_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
GSDMC,http://www.proteinatlas.org/images/26317/147458_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
GSDMC,http://www.proteinatlas.org/images/26317/147458_B_6_8.jpg,epidermal cells: Moderate,Epidermis
CDHR1,http://www.proteinatlas.org/images/36819/77686_B_7_1.jpg,fibroblasts: Weak: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Dermis 
CDHR1,http://www.proteinatlas.org/images/36819/77686_B_5_8.jpg,epidermal cells: Weak,Dermis 
CDHR1,http://www.proteinatlas.org/images/36820/77935_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Dermis 
CDHR1,http://www.proteinatlas.org/images/36820/77935_B_5_8.jpg,epidermal cells: Negative,Dermis 
PLCH2,http://www.proteinatlas.org/images/3346/9696_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
PLCH2,http://www.proteinatlas.org/images/3346/9696_B_5_8.jpg,epidermal cells: Negative,Dermis
CDH22,http://www.proteinatlas.org/images/12164/29621_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
CDH22,http://www.proteinatlas.org/images/12164/29621_B_5_8.jpg,epidermal cells: Moderate,Epidermis
LYPD6B,http://www.proteinatlas.org/images/49239/111635_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis
LYPD6B,http://www.proteinatlas.org/images/49239/111635_B_6_8.jpg,epidermal cells: Weak,Epidermis
DST,http://www.proteinatlas.org/images/30200/64146_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Weak,Dermis/DEJ
DST,http://www.proteinatlas.org/images/30200/64146_B_6_8.jpg,epidermal cells: Weak,Dermis/DEJ
GPR115,http://www.proteinatlas.org/images/7158/22347_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Strong,Epidermis/Dermis
GPR115,http://www.proteinatlas.org/images/7158/22347_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
CERS3,http://www.proteinatlas.org/images/6092/17417_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
CERS3,http://www.proteinatlas.org/images/6092/17417_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
CERS3,http://www.proteinatlas.org/images/24356/53927_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
CERS3,http://www.proteinatlas.org/images/24356/53927_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
APCDD1,http://www.proteinatlas.org/images/14468/32643_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
APCDD1,http://www.proteinatlas.org/images/14468/32643_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
PROM2,http://www.proteinatlas.org/images/46005/111141_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis
PROM2,http://www.proteinatlas.org/images/46005/111141_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
PROM2,http://www.proteinatlas.org/images/63728/141518_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Weak,Epidermis/Dermis
PROM2,http://www.proteinatlas.org/images/63728/141518_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
GOLGA7B,http://www.proteinatlas.org/images/46878/118243_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
GOLGA7B,http://www.proteinatlas.org/images/46878/118243_B_4_8.jpg,epidermal cells: Moderate,Epidermis
IL34,http://www.proteinatlas.org/images/55971/131184_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
IL34,http://www.proteinatlas.org/images/55971/131184_B_6_8.jpg,epidermal cells: Moderate,Epidermis
ESYT3,http://www.proteinatlas.org/images/39200/87633_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
ESYT3,http://www.proteinatlas.org/images/39200/87633_B_6_8.jpg,epidermal cells: Moderate,Epidermis
CD1A,http://www.proteinatlas.org/images/9/1858_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Negative: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis
CD1A,http://www.proteinatlas.org/images/9/1858_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
CD1A,http://www.proteinatlas.org/images/10734/26565_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis
CD1A,http://www.proteinatlas.org/images/10734/26565_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
LAD1,http://www.proteinatlas.org/images/7256/49730_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Negative,Epidermis/DEJ
LAD1,http://www.proteinatlas.org/images/7256/49730_B_6_8.jpg,epidermal cells: Moderate,Epidermis/DEJ
LAD1,http://www.proteinatlas.org/images/28732/61037_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/DEJ
LAD1,http://www.proteinatlas.org/images/28732/61037_B_5_8.jpg,epidermal cells: Moderate,Epidermis/DEJ
TCHH,http://www.proteinatlas.org/images/28375/61898_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis
TCHH,http://www.proteinatlas.org/images/28375/61898_B_6_8.jpg,epidermal cells: Moderate,Epidermis
LYPD5,http://www.proteinatlas.org/images/42511/92762_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis
LYPD5,http://www.proteinatlas.org/images/42511/92762_B_4_8.jpg,epidermal cells: Negative,Epidermis
LYPD5,http://www.proteinatlas.org/images/54670/143702_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Strong: Langerhans: Weak: melanocytes: Moderate,Epidermis
LYPD5,http://www.proteinatlas.org/images/54670/143702_B_6_8.jpg,epidermal cells: Weak,Epidermis
DMKN,http://www.proteinatlas.org/images/29406/68094_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis
DMKN,http://www.proteinatlas.org/images/29406/68094_B_5_8.jpg,epidermal cells: Strong,Epidermis
WNT4,http://www.proteinatlas.org/images/11397/28629_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
WNT4,http://www.proteinatlas.org/images/11397/28629_B_6_8.jpg,epidermal cells: Negative,Epidermis
MEGF6,http://www.proteinatlas.org/images/52129/120414_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
MEGF6,http://www.proteinatlas.org/images/52129/120414_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
EN1,http://www.proteinatlas.org/images/14884/36656_B_7_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis/Dermis
EN1,http://www.proteinatlas.org/images/14884/36656_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
BNIPL,http://www.proteinatlas.org/images/19946/45531_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
BNIPL,http://www.proteinatlas.org/images/19946/45531_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
BNIPL,http://www.proteinatlas.org/images/23464/51522_B_8_1.jpg,fibroblasts: Weak: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
BNIPL,http://www.proteinatlas.org/images/23464/51522_B_6_8.jpg,epidermal cells: Strong,Epidermis/Dermis
S100A11,http://www.proteinatlas.org/images/34320/76806_B_5_8.jpg,epidermal cells: Moderate,Epidermis
S100A11,http://www.proteinatlas.org/images/42745/106098_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis
S100A11,http://www.proteinatlas.org/images/42745/106098_B_5_8.jpg,epidermal cells: Moderate,Epidermis
IVL,http://www.proteinatlas.org/images/2243/6008_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis 
IVL,http://www.proteinatlas.org/images/2243/6008_B_4_8.jpg,epidermal cells: Strong,Epidermis 
IVL,http://www.proteinatlas.org/images/55211/139492_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis 
IVL,http://www.proteinatlas.org/images/55211/139492_B_6_8.jpg,epidermal cells: Strong,Epidermis 
PGLYRP4,http://www.proteinatlas.org/images/25879/54778_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Negative,Epidermis/Dermis
PGLYRP4,http://www.proteinatlas.org/images/25879/54778_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
DAPL1,http://www.proteinatlas.org/images/46937/107094_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis/Dermis
DAPL1,http://www.proteinatlas.org/images/46937/107094_B_6_8.jpg,epidermal cells: Strong,Epidermis/Dermis
CLDN1,http://www.proteinatlas.org/images/2602/6427_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis
CLDN1,http://www.proteinatlas.org/images/2602/6427_B_4_8.jpg,epidermal cells: Moderate,Epidermis
CLDN1,http://www.proteinatlas.org/images/48319/122918_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Negative,Epidermis
CLDN1,http://www.proteinatlas.org/images/48319/122918_B_5_8.jpg,epidermal cells: Strong,Epidermis
DCST1,http://www.proteinatlas.org/images/60314/134117_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
DCST1,http://www.proteinatlas.org/images/60314/134117_B_6_8.jpg,epidermal cells: Strong,Epidermis
FBLN2,http://www.proteinatlas.org/images/1934/8774_B_7_1.jpg,fibroblasts: Strong: keratinocytes: Negative: Langerhans: Negative: melanocytes: Moderate,Dermis
FBLN2,http://www.proteinatlas.org/images/1934/8774_B_4_8.jpg,epidermal cells: Negative,Dermis
FBLN2,http://www.proteinatlas.org/images/18622/42687_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
FBLN2,http://www.proteinatlas.org/images/18622/42687_B_5_8.jpg,epidermal cells: Negative,Dermis
MST1R,http://www.proteinatlas.org/images/7657/22747_B_8_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
MST1R,http://www.proteinatlas.org/images/8180/22751_B_8_1.jpg,fibroblasts: Weak: keratinocytes: Strong: Langerhans: Negative: melanocytes: Weak,Epidermis/Dermis
MST1R,http://www.proteinatlas.org/images/8972/24167_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
MST1R,http://www.proteinatlas.org/images/8972/24167_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
GPR111,http://www.proteinatlas.org/images/35507/72335_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
GPR111,http://www.proteinatlas.org/images/35507/72335_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
RAET1E,http://www.proteinatlas.org/images/54022/121432_B_8_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
RAET1E,http://www.proteinatlas.org/images/54022/121432_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
COL1A2,http://www.proteinatlas.org/images/32650/106420_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Dermis/Epidermis
COL1A2,http://www.proteinatlas.org/images/32650/106420_B_6_8.jpg,epidermal cells: Moderate,Dermis/Epidermis
TRPV6,http://www.proteinatlas.org/images/62864/140539_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
TRPV6,http://www.proteinatlas.org/images/62864/140539_B_5_8.jpg,epidermal cells: Negative,Epidermis/Dermis
SLC39A2,http://www.proteinatlas.org/images/30489/63421_B_9_1.jpg,keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
SLC39A2,http://www.proteinatlas.org/images/30489/63421_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
RNASE7,http://www.proteinatlas.org/images/5690/155631_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
RNASE7,http://www.proteinatlas.org/images/5690/155631_B_6_8.jpg,epidermal cells: Moderate,Epidermis
RNASE7,http://www.proteinatlas.org/images/62560/144676_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
RNASE7,http://www.proteinatlas.org/images/62560/144676_B_6_8.jpg,epidermal cells: Strong,Epidermis
RNASE7,http://www.proteinatlas.org/images/68225/152326_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
RNASE7,http://www.proteinatlas.org/images/68225/152326_B_4_8.jpg,epidermal cells: Strong,Epidermis
